,Unnamed: 0,id,title,desc,authors,categories,averageRating,maturityRating,publishedDate,pageCount
14675,14675,pvYMnQAACAAJ,Wild Card,"AWhen an anonymous e-mail alerts UpLink Technology's operatives to suspicious activity on an exclusive island resort, Pete Nimec goes undercover to investigate. Located off the coast of Trinidad, Rayos del Sol is not just a playground for the world's richest and most powerful people - it's also the headquarters for a joint fiber optic and oil refinery project run by UpLink and Sedco Oil. What Nimec discovers is a plot to drain oil from the United State's strategic petroleum reserve and sell it to outlaw nations. And when the island's highly trained security force is sent to take Nimec out - heaven on earth erupts into hell.","['Jerome Preisler', 'Tom Clancy']",['Business intelligence'],3.0,NOT_MATURE,2004,135
14676,14676,Cj6nTVSls8cC,Tom Clancy's Power Plays 1 - 4,"The first four novels in the Power Play series created by #1 New York Times bestselling author and master of the techno-thriller Tom Clancy. UpLink Technologies’ innovations keep America’s defense and intelligence forces at the cutting edge. And the visionary behind UpLink is Roger Gordian, as astute about the battlefield as he is about the boardroom… POLITIKA RUTHLESS.COM SHADOW WATCH BIO-STRIKE",['Tom Clancy'],['Fiction'],2.0,NOT_MATURE,2012-09-04,1584
14678,14678,ZYK4q11X1UoC,Tom Clancy SSN,"The ""forgotten Clancy novel,"" SSN is a complete submarine warfare novel with maps, photos, and a special interview with Tom Clancy and former submarine commander Doug Littlejohns","['Tom Clancy', 'Martin Greenberg']",['Fiction'],5.0,NOT_MATURE,2000-02-01,368
14679,14679,3TKJhsUgr4MC,Balance of Power,"Spain is a nation poised to suffer its worst internal strife in centuries. Certain well-placed Spanish diplomats sense it. Op-Center intelligence corroborates it. All the United States and Spain have to do is find a way to avert it. Before they can, an Op-Center representative is assassinated in Madrid on her way to a top secret meeting. Now all fears are confirmed. Someone very powerful wants another Spanish civil war--no matter what the cost.","['Tom Clancy', 'Steve Pieczenik', 'Jeff Rovin']",['Fiction'],2.5,NOT_MATURE,1998-05-01,464
14681,14681,kM8RUfGqYU0C,Carrier,"They are floating cities with crews of thousands. They are the linchpins of any military strategy, for they provide what has become the key to every battle fought since World War I: air superiority. The mere presence of a U.S. naval carrier in a region is an automatic display of strength that sends a message no potential enemy can ignore. Now, Tom Clancy welcomes you aboard for a detailed look at how these floating behemoths function. With his trademark style and eye for detail, Clancy brings you naval combat strategy like no one else can.Carrier includes: * Takeoffs and landings: flying into the danger zone * The aircraft onboard: their range, their power, their weaponry * The role of the carrier in modern naval warfare * Exclusive photographs, illustrations and diagrams Plus: An interview with the U.S. Navy's Chief of Naval Operations, Admiral Jay Johnson",['Tom Clancy'],['History'],5.0,NOT_MATURE,1999-02-01,368
14683,14683,MdcRM9vfAt8C,Call to Treason,"Tom Clancy's Op-Center: Call to Treason is yet another gripping addition to the bestselling series masterminded by Tom Clancy and Steve Pieczenik. The Op-Center's budget is slashed, leaving General Mike Rodgers in the market for a new job. When presidential candidiate Senator Donald Orr recruits Rodgers to act as his military advisor, it sounds like a perfect transition. There's just one problem. A spree of deaths may be tied to Orr's presidential run and Rodgers must decide whether to sign on or shut it down.","['Tom Clancy', 'Steve Pieczenik', 'Jeff Rovin']",['Fiction'],2.5,NOT_MATURE,2004-07-06,416
14684,14684,8kE70XHEFA4C,Sea of Fire,"A half-dead Singapore pirate is plucked from the Celebes Sea in the Western Pacific, setting off alarms halfway around the world in Washington, D.C. Traces of radiation are found on the man, causing Australian officials to call in Op-Center for a top-secret investigation of nuclear disposal sites. When an empty drum from a recent drop-off is discovered near where the pirate's ship was destroyed, the Op-Center team comes to a terrifying conclusion: A multinational corporation hired to dispose of nuclear waste is selling it instead-to a most unlikely terrorist...","['Tom Clancy', 'Steve Pieczenik', 'Jeff Rovin']",['Fiction'],3.0,NOT_MATURE,2003-06-24,400
14685,14685,AfPTfDbxLE8C,Tom Clancy's Ghost Recon: Combat Ops,The U.S. Army's Special Forces are known for their highly specialized training and courage behind enemy lines. But there's a group that's even more stealthy and deadly. It's composed of the most feared operators on the face of the earth-the soldiers of Ghost Recon.,['David Michaels'],['Fiction'],4.5,NOT_MATURE,2011-03-29,352
14686,14686,QFmCDwAAQBAJ,The End of the World,"Before The Road by Cormac McCarthy brought apocalyptic fiction into the mainstream, there was science fiction. No longer relegated to the fringes of literature, this explosive collection of the world’s best apocalyptic writers brings the inventors of alien invasions, devastating meteors, doomsday scenarios, and all-out nuclear war back to the bookstores with a bang. The best writers of the early 1900s were the first to flood New York with tidal waves, destroy Illinois with alien invaders, paralyze Washington with meteors, and lay waste to the Midwest with nuclear fallout. Now collected for the first time ever in one apocalyptic volume are those early doomsday writers and their contemporaries, including Neil Gaiman, Orson Scott Card, Lucius Shepard, Robert Sheckley, Norman Spinrad, Arthur C. Clarke, William F. Nolan, Poul Anderson, Fredric Brown, Lester del Rey, and more. Relive these childhood classics or discover them here for the first time. Each story details the eerie political, social, and environmental destruction of our world.",['Martin H. Greenberg'],['Fiction'],3.0,NOT_MATURE,2010-07-08,336
14687,14687,90xFVEINXsAC,"Places To Be, People To Kill","Assassins--are they born or made? Do they choose this role out of necessity, because they are forced to, or because they enjoy killling? And what do they do in their spare time? These are just a few of the questions answered in this all-original collection of twelve tales by fantasy's finest-focusing on killers of all kinds. From Vree, Tanya Huff's well-known assassin from her Quarters novels, to a woman whose father's vengeful spirit forced her down dark magic's bloody path, to an assassin seeking to escape his Master's death spell, here are spellbinding stories of murder and mayhem, and the shadowy figures who sell death for a living.","['Martin H. Greenberg', 'Brittiany A. Koren']",['Fiction'],4.0,NOT_MATURE,2007-06-05,320
14693,14693,W-DM3aEZC8gC,Virtual Vandals,"A holographic ""old-timer's"" baseball game turns deadly for Matt Hunter and his fellow Net Force Explorers, when ""virtual vandals"" in the form of 1930s gangsters suddenly invade the game. Original. TV tie-in.","['Tom Clancy', 'Steve Pieczenik', 'Diane Duane']",['Fiction'],3.0,NOT_MATURE,1999,181
14694,14694,T2CTw4zC7Q4C,Tom Clancy's Net Force: The Deadliest Game,Here comes a Clancy first: a new series of novels for young adults starring a team of troubleshooting teens--the Net Force Explorers--who know more about cutting edge technology than their teachers!,"['Tom Clancy', 'Steve Pieczenik', 'Bill McCay']",['Young Adult Fiction'],4.0,NOT_MATURE,1999-02-01,192
14695,14695,2wbt71dcas0C,Cutting Edge,"WIRED. Africa becomes the battle ground in 21st-century war. As fiberoptic cable is laid down around the continent, two entities fight to control it. One is UpLink Communications, headed by Roger Gordian. The pan-African fiberoptic ring is his most ambitious—and expensive—endeavor to date. His nemesis, Harlan Devane, is penetrating the network. Trading in black market commodities with terrorists and rogue states, the cable offers him unlimited access to a most valuable product: information. To ensure his success, Devane makes his move halfway around the world. He hits Gordian where it hurts—and kidnaps his daughter. Now, Gordian must trust his UpLink team as never before, as they fight on land and sea to turn the tables against Devane…once and for all.","['Tom Clancy', 'Martin H. Greenberg', 'Jerome Preisler']",['Fiction'],3.0,NOT_MATURE,2002-11-05,432
